gcs_path	production_gcs_path	change_type	old_version	new_version	exit_code	local_md5	remote_md5	verified	old_version_removed
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	fc4fbea0272f63c4b2fa78dd23cc8bec	fc4fbea0272f63c4b2fa78dd23cc8bec	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	9ff65a1691a968edc20e294687fc2fcf	9ff65a1691a968edc20e294687fc2fcf	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	923d2a77642dea58dd0a0723375c8a8d	923d2a77642dea58dd0a0723375c8a8d	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	a0649b432345d0e39d5521743a4babe1	a0649b432345d0e39d5521743a4babe1	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-rppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	ed7f8b26431b5de4e9ecd8d1b6d53900	ed7f8b26431b5de4e9ecd8d1b6d53900	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	4fa49362f410c1eea8275a2e1a3b6159	4fa49362f410c1eea8275a2e1a3b6159	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	6c0cbac6d3e5f0cda96a78958921431c	6c0cbac6d3e5f0cda96a78958921431c	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	519ed209a8429cba0f67fb10e018cfc3	519ed209a8429cba0f67fb10e018cfc3	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	c7aeeb1d679764679b8d3f0061abb628	c7aeeb1d679764679b8d3f0061abb628	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	9cd237bd18c4cf39db15f985c43a16ab	9cd237bd18c4cf39db15f985c43a16ab	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	313ff6314d5b3b7ec90493594491ba4c	313ff6314d5b3b7ec90493594491ba4c	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	43bdb84b6b22fea97946d30828bfac67	43bdb84b6b22fea97946d30828bfac67	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t06-muscle_metab-u-rppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	c8c7215fff5764ab1959cedbad918718	c8c7215fff5764ab1959cedbad918718	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	ffc4a8a0dfcc5246831d33f53daebe09	ffc4a8a0dfcc5246831d33f53daebe09	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	9f95bdf430b3c36ae5a7fb890bd9128f	9f95bdf430b3c36ae5a7fb890bd9128f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	f19460c3ed93450bbb77c6d99fb5cf5d	f19460c3ed93450bbb77c6d99fb5cf5d	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	62f6c2cf5fd9e945ae657d8cbb1a2db6	62f6c2cf5fd9e945ae657d8cbb1a2db6	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	9b7cac08c2d508fb4384195fb25ecf0b	9b7cac08c2d508fb4384195fb25ecf0b	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	c420ca14669d4f735ac5c33e19bf36e7	c420ca14669d4f735ac5c33e19bf36e7	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	15ba3247af28e9f7c91d786945d9577d	15ba3247af28e9f7c91d786945d9577d	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	71be9dd3eb46b63791f60b400d5b5f25	71be9dd3eb46b63791f60b400d5b5f25	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	fff8ab5dde070ce3f8ad88dfc6a85dab	fff8ab5dde070ce3f8ad88dfc6a85dab	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	92ab7e60de635b3fef471c756cbcad56	92ab7e60de635b3fef471c756cbcad56	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	8d5a13a9e16f1f4c5de333adde263050	8d5a13a9e16f1f4c5de333adde263050	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	cf68370c6c39cff3a8dc959db8bbb817	cf68370c6c39cff3a8dc959db8bbb817	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	71bf48f8ac4ab3f4c64c855b9b056169	71bf48f8ac4ab3f4c64c855b9b056169	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	708d534f069780fcdf84f603c458bfb2	708d534f069780fcdf84f603c458bfb2	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	80b8d9be56c199bad74979f5133d47df	80b8d9be56c199bad74979f5133d47df	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rppos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t11-adipose_metab-u-rppos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	e37fe9df36e40ec40863d01c96b9232f	e37fe9df36e40ec40863d01c96b9232f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	5cb192bc571044fff43eb97f7512c0cf	5cb192bc571044fff43eb97f7512c0cf	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	e82c300232d21ced77e52f6178af7ba6	e82c300232d21ced77e52f6178af7ba6	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	727597825b84ab05411cceb41cd9de69	727597825b84ab05411cceb41cd9de69	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	f1780a284063091341693db1f0abb0c6	f1780a284063091341693db1f0abb0c6	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-rpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	5d48b7b6288f757098d23c4c9db662ad	5d48b7b6288f757098d23c4c9db662ad	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-rppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-u-rppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	9911047a293b0a6481743d108a6aa952	9911047a293b0a6481743d108a6aa952	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-hilicpos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	38310442f13808ad225a72648016ba71	38310442f13808ad225a72648016ba71	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-ionpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	c12a60381a33b0da53e0b47145928208	c12a60381a33b0da53e0b47145928208	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-rpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	fea3ba8376fdc2a8c87dc7942ba75792	fea3ba8376fdc2a8c87dc7942ba75792	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-rppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t06-muscle_metab-u-rppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	57bdff396295f4a9e0fa9a56821b53e9	57bdff396295f4a9e0fa9a56821b53e9	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-u-lrpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	1c370c49e26e73159c509df1ca24005a	1c370c49e26e73159c509df1ca24005a	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-u-lrppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	936b82566148faaae0d71940553b9bee	936b82566148faaae0d71940553b9bee	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-hilicpos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	a922783d8607f50ee001d92bd9cca86b	a922783d8607f50ee001d92bd9cca86b	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-ionpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	b53868e59cce7958923eafb95fc3ec41	b53868e59cce7958923eafb95fc3ec41	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-lrpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	6a54232b5afcd286d4d69d9c4bd62db9	6a54232b5afcd286d4d69d9c4bd62db9	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-lrppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	dc9b7d043f6736ac5a982638084ec45f	dc9b7d043f6736ac5a982638084ec45f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-rpneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	a91c592172621f94590b2b11d0614324	a91c592172621f94590b2b11d0614324	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-rppos_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-u-rppos_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	dea6118386ab2aab76e458249640de92	dea6118386ab2aab76e458249640de92	TRUE	TRUE
gs://pre-cawg/staging_20260511/proteomics/metadata/human-precovid-sed-adu_t02-plasma_prot-ol_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/proteomics/metadata/human-precovid-sed-adu_t02-plasma_prot-ol_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	5d231b469220d0374d55151545460b3f	5d231b469220d0374d55151545460b3f	TRUE	TRUE
gs://pre-cawg/staging_20260511/proteomics/metadata/human-precovid-sed-adu_t07-adipose_prot-ph_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/proteomics/metadata/human-precovid-sed-adu_t07-adipose_prot-ph_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	df0598ba83249f9d0a1cc0153d186be7	df0598ba83249f9d0a1cc0153d186be7	TRUE	TRUE
gs://pre-cawg/staging_20260511/proteomics/metadata/human-precovid-sed-adu_t07-adipose_prot-pr_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/proteomics/metadata/human-precovid-sed-adu_t07-adipose_prot-pr_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	71b45a359a4cff0e7ab58051d3862f54	71b45a359a4cff0e7ab58051d3862f54	TRUE	TRUE
gs://pre-cawg/staging_20260511/proteomics/metadata/human-precovid-sed-adu_t10-muscle_prot-ph_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/proteomics/metadata/human-precovid-sed-adu_t10-muscle_prot-ph_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	82bb1f77aaed4819b68343f5b2b0914a	82bb1f77aaed4819b68343f5b2b0914a	TRUE	TRUE
gs://pre-cawg/staging_20260511/proteomics/metadata/human-precovid-sed-adu_t10-muscle_prot-pr_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/proteomics/metadata/human-precovid-sed-adu_t10-muscle_prot-pr_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	f01567de7a43c2d879887def878b8649	f01567de7a43c2d879887def878b8649	TRUE	TRUE
gs://pre-cawg/staging_20260511/resources/motrpac-mappings-human-feature-to-gene_v1.4.txt	NA	ADDED	NA	NA	0	f148bdd36d3d2b7196a48acb7bb180fc	f148bdd36d3d2b7196a48acb7bb180fc	TRUE	NA
gs://pre-cawg/staging_20260511/transcriptomics/metadata/human-precovid-sed-adu_t04-blood-rna_transcript-rna-seq_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/transcriptomics/metadata/human-precovid-sed-adu_t04-blood-rna_transcript-rna-seq_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	5112d6688becf8da1bbfbc1b6051febc	5112d6688becf8da1bbfbc1b6051febc	TRUE	TRUE
gs://pre-cawg/staging_20260511/transcriptomics/metadata/human-precovid-sed-adu_t06-muscle_transcript-rna-seq_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/transcriptomics/metadata/human-precovid-sed-adu_t06-muscle_transcript-rna-seq_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	94c7c49f0211fc198e576335234a06db	94c7c49f0211fc198e576335234a06db	TRUE	TRUE
gs://pre-cawg/staging_20260511/transcriptomics/metadata/human-precovid-sed-adu_t11-adipose_transcript-rna-seq_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/transcriptomics/metadata/human-precovid-sed-adu_t11-adipose_transcript-rna-seq_metadata_features_v1.2.txt	MODIFIED	1.2	1.4	0	952022842ba329aab9734374c6323a6d	952022842ba329aab9734374c6323a6d	TRUE	TRUE
